commit_hash,total_refactorings,extract_method,inline_method,rename_method,total_tests_before_refactorings,total_tests_after_refactoring,test_coverage_before_refactorings,test_coverage_after_refactorings,refactoring_coverage_impact,avg_commits_before_testing,sha1_merge_commit,type_branch
b117f835ef6e74153cd7f83d8f0f7012fa4bd180,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
a47dfb2c32b129aa79a96c317b97d932b380b6c3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
0018dd43b40c9cfbe3c378751a4b5d70a2ab0e0d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
8e724c298e0c84e69a9f656807921d3266b28b05,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
1d13a09584c9393443a326d9a5162a6849e20f1f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
c4bf03b6bf6640e9c71d1fd24606a096f06664ee,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
065ddfd3af7b6aef98189a091658e8201a77d997,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
4b27ffbc96596e674cea2f3c39c0a3b5104e51fa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
1849d2b99ce8cb6063f853cc778fa83a790f27ec,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
7c16c811a1315682b99b2e1660a359df15db1d90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
16dac632e4416044cd7b4ccc1b0239d32dd14e62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
6995011a369d13333e050fc635db0647d3f1dc91,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
1c9a0fe81db47a867194a8f27a6e7135c112d5b1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
852d30f896395c55aeb8378a9d9911467d7840e3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
b297346023120d1866ca30777bbb9a7226851359,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
c2ced58cb13d4359e6871bea3b7431c74e78a81a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
788927c4f96ecd318ec1701391e1b70b3ecfd252,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
e42e3bb724ecc9267b3d94aa18f4e547ef09dcf4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
e83d1980d278db432512378173fd8374bb5754a3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
853ffca3396390cb5f406ae91a5eec30b846a9df,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
5df68334269a531bc6b773460a92124222fbc738,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
4e72f4f7e60505ab0e3fba65bbba2e9adc154531,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
b14a81825d081411993853ea5ea45266ced578b4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
25652264ed1f76d9d916fe6efc24ad9e0070e67e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,1
208081295d9a91af234a24ebdbe51a2ee6f1df9c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94237eb8d1136a89ee27fb401440adaa39d5b7e9,2
92e86eef35fb12bf88fbdcf95505a14ce5a18995,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65072bf7f6552d8abe0eafda2cd16321b3d46f7f,1
505117b0080729b0162be40d72ed3935f108a8ba,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65072bf7f6552d8abe0eafda2cd16321b3d46f7f,2
65072bf7f6552d8abe0eafda2cd16321b3d46f7f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2146946d30d0524999ba37ac7f961db30ff5d545,1
a3ca426c5e58dd56beca40770143a409791c038d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2146946d30d0524999ba37ac7f961db30ff5d545,2
2146946d30d0524999ba37ac7f961db30ff5d545,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5450e97fdce8afb2a7f4ae6463aa9043ae18d71a,1
ac05850ff6a721fa77fef69fc4f37faedbb9cdec,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5450e97fdce8afb2a7f4ae6463aa9043ae18d71a,2
5450e97fdce8afb2a7f4ae6463aa9043ae18d71a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,874d7f802661ef1dd972cb49c140fb32af98c5d2,1
80daca0b7ab13b95d344f4da63bf3916fc093e37,0,0,0,0,0,0,0.0,0.0,0.0,0.0,874d7f802661ef1dd972cb49c140fb32af98c5d2,2
f231204ed96de7367b1e88a5308de27d27635fe9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,d44e52c4a2220029b0d42ddd73d64f6bdb417006,1
874d7f802661ef1dd972cb49c140fb32af98c5d2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,d44e52c4a2220029b0d42ddd73d64f6bdb417006,2
7dd116d6692a0507bec4faebac8396e45127811b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7dcad1dc0e23eec7cda0e7a33812b3fa693215ba,1
de318cbde3ba99107d888ca0d7bf436ccfa54973,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7dcad1dc0e23eec7cda0e7a33812b3fa693215ba,2
7dcad1dc0e23eec7cda0e7a33812b3fa693215ba,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3bf74e0381278399883f369702b7bb136c004d07,1
d19e45507385aabb0340b3bb1af878b900443051,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3bf74e0381278399883f369702b7bb136c004d07,2
