sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
a777d48074b5b2723e8491cdd898f4fe787d9956,mockito,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c8892b8a077598ecf988115214e5e01c310b08b,mockito,0,0,0,8,7,2,0,4,2,0,1,0,1,1,0,0,0,0,3,10,9,0,0,0,1,4,2,5,15,8,2,0,0,0,0,0,28,28,0,85,85,0
3ca1ba3757dc8ecda0e7292599306ab94a611ad6,mockito,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
d5620ea1359bc95350942fb7c0e47c0346a7a01e,mockito,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,5,2,6,4,2
26318b0ee801f909031c9e01ddf3d9e50d6b9e0e,mockito,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2,1,7,7,0
42a24dde02923185db3f79ae57e7819f7d70af55,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8353187720313576b5d6d459adcd23f5174b8a7e,mockito,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3
48ba6087824e2831698de1252040f55e67afafdc,mockito,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,1,3,12,3,9
fa9cceed1340c9b51d91211919f3617cf92ac7be,mockito,5,29,10,5,6,3,0,2,0,2,0,0,0,0,2,0,2,0,2,4,8,0,0,0,0,0,5,5,17,8,7,0,0,0,0,0,25,4,21,78,18,60
1cb0800d36f185ea5ecbbede29df5e691c02b9fb,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,1,28,0,28
f41e7c7bcc52ed32e920300462cf7b4955b8584a,mockito,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,17,2,0,0,0,0,0,5,1,4,70,28,42
5a1bbd884bc860aa3787ba65fcb49c0032a1cdfa,mockito,0,0,0,3,4,1,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,43,17,3,0,0,0,0,0,5,1,4,85,70,15
84fdfab04ef69e273777bafb90e3e05d1e60b259,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310b4c0b0bd0ad3942a677a0802e50f2c603f1d4,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f21201f823ab2e31ff9fdd2e3503621450684e8a,mockito,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,2,3,0,0,0,0,0,4,2,2,29,20,9
7d4ff389b58523b69a75f3df70b85771f4308484,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6425885b041c9f44f1e9c6154ac8d85979fb9442,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3f0d2d56d32d50fcdf166c6fd72357ae01eebbb,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8e4bce842366890d9ef608dc9d95fe08e8668fa,mockito,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
b9a510bbcd75ee3395f92e5d9bec6f3536df32b6,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
f2bae829dc9b831fb1ece4a281112e44112d19fe,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971be4d8184ec916a5ebc2395050804da22b5b33,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f21db0b434f6889caaa1550c6b35691065e3df5,mockito,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,3,3,0
1360816a0a8e5de141dc20eaad5d63bb7c38f212,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a9ae1c4724a20a5ced7c94abd3431d4e3bda614,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acdcba32765dd93da6f23fc91852f16c5d23ebf4,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d138dc3b99547709889d2d6189e264759255ffad,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e1ff58c906ace0411e1f1eedb37ca50bae12599,mockito,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,7,1,4,3,1
196ff979da156caa07e19f57e4849637d8bede1a,mockito,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,4,0
1a6cf39232bb50bbca6f4a39d77cbe60b16dc0bf,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66a7205945d201e01aa6043d5cfe1aa0ae08e622,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27a375a94026430e7a799c53813be7721700426f,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
19ee92fb5ba7dbbc0f98e1e281be50f76522cef7,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,3,3,0
f2ec9da14192fa98f534dd8e01d4921fcc5c8c14,mockito,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
93e8f027a6f3f3d36327aeef79c61945615b05b3,mockito,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,5,4,1
5b78104b2dc45788fecc3426625dedcce216a0f5,mockito,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,5,0
97c5a4f5e6e87a4b20d9a4fb4e09f9b89f113f3a,mockito,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,2,1,1,19,0,19
ee4c012bbda510f5d733fcc8355c8bc94130189b,mockito,0,0,2,1,81,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,2,0,0,0,0,0,6,5,1,98,98,0
7f3a64a1702ae9fce811e138cfa796c2a8c13583,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88d902a13826bbc3cbc84205ba87ada65440098b,mockito,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,1,0,1,19,0,19
d3d4fb3c46925c21c4d0c8de3836e283cb7351eb,mockito,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,2,1,1,19,19,0
e75b07853f855e2ae990a87a2cd50b971eed7cff,mockito,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,3,3,0,19,19,0
2ed01d44abfa8fc1ca45b1ba16d4fc11c3897ab6,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
883117afbbafef0cbe8908a3d0d77e15391fe880,mockito,0,0,0,12,5,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,36,35,1
2979c4f7825162fa568bdb15d199ac4f11a6d03c,mockito,0,0,0,12,5,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,36,36,0
3f1cd08b515318cf7c2be36e1a0641d60f57ea10,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43bfa632dbe3bd50a786bda0ace706b3b9fe5d70,mockito,0,0,0,15,8,18,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,9,9,0,50,50,0
9a1578fc2b6dd277d328126362a48c18baad3d59,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4b89cf10e9129f0a92a3d322045e51b87537593,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
247a92aefebd241feec3d96e4b16dc2824df19f5,mockito,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,20,20,0
3fe0fd7b6c5d8ce41dc4040d3ab3039f8369385c,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff033dcd307609bc223d3c4e27d622a9fa4029f2,mockito,0,0,0,2,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,30,30,0
3e0f3169014903cb78a979d08340d9c21129e1c8,mockito,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,4
e689e9d810b2211aa191bdadfb42ec8baf11b444,mockito,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,0
eddd5042107aded6a81c74141f77345a71ca754a,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
ebedc83868a69005745b623241559b113c6de288,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
98d83ecc13f441265581cc3571f8035bf4cdf9a5,mockito,0,1004,974,67,21,62,0,0,0,1,0,1,3,2,1,0,0,0,4,22,8,0,0,53,0,0,2,12,5,3,2,0,1,0,0,0,39,29,10,270,244,26
58a9d2933acfbfd74f2001d8d035ecf55f1ad390,mockito,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,13,13,0
13b6f1c8e7e5bf5876aac9464a12006bd37139f4,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a33ceac71cb44dbb5afc91ec34ba9dc545e3b675,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fc9b5da2156cc8c038f2e2431459127b0901e1f,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
652eec9962e55c2576715363d6653f74b544a072,mockito,17,16,9,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,5,1,8,6,2
68c7812d29e39d0c459ffd21498018d7801561e8,mockito,0,2,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,6,1,5,21,2,19
4283198a7ecccfbcf7f4d3ab480635b5edb2d556,mockito,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,10,5,5
bfa965483992882d2945118b06f145f0759a98e6,mockito,6,11,4,1,10,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,6,5,1,36,33,3
a8c9b1c9a40a3702979b6feace16e1acd6349281,mockito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3b4b9600f5434a67a3c083dc800763c7e7c5dbf,mockito,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,4,3,1,19,6,13
3779f666dff4ab1c96bd66bd19122e9cdc3f6f94,mockito,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,4,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,2,1,1,23,19,4
18d421778e1952f8e8f291201207702ac590edc9,mockito,0,0,0,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,2,22,19,3
