sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
c7cbbfaed55571b0e395f0bbc723c2cee3309fe2,Activiti,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3
3e7c7c7aea416e177d4c21f1dbfff2ec11828f17,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,3,2,1
2f46334ee8390213c9b85e76aba404c0decdf0ef,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
43cf15436899449edb9f5beb7e9fee2aafa5c957,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f96669c959cfb76667ffcb9fee02dbc31b01c951,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
722317be8f284e3a061f7bd9c7e22cb2239b7de4,Activiti,436,153,70,11,7,3,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,1,13,5,0,0,0,0,5,12,2,0,0,0,0,0,12,5,7,74,55,19
dccf92180cdbc4a01d53b28eae6fd8a0aea6c6a7,Activiti,0,0,0,11,7,3,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,1,13,5,0,0,0,0,5,12,2,0,0,0,0,0,1,1,0,74,74,0
7fcca0a835cce9d7899c44a0e608fdb937e5fad3,Activiti,1,7,9,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,8,3,5,12,1,11
ab0516aecbb4569ffda4a36e24021b8614bb6ebb,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db9c9946416fd803fbcbcc25614702a86eb430c0,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d164224dcde7c029fa1e07e34afc209fb2f37a4,Activiti,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,6,0,0,10,4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,27,23,4
6cebc8fa2f21bc18eeaafceed16281309c6031e1,Activiti,1,8,9,2,2,2,0,0,0,9,0,1,1,0,0,0,0,0,0,7,0,1,11,5,0,0,0,0,1,4,1,0,0,0,0,0,7,3,4,47,34,13
8f1b1f8800833ac934e7cf3146e0555f3bc3e399,Activiti,0,0,0,4,2,2,0,0,0,9,0,1,2,0,0,0,0,0,0,7,0,1,11,5,0,0,0,0,1,6,2,0,0,0,0,0,2,1,1,53,6,47
422fe63a923717f376223de118f39c1d20956beb,Activiti,0,0,0,4,2,2,0,0,0,9,0,1,2,0,0,0,0,0,0,7,0,1,11,5,0,0,0,0,1,6,2,0,0,0,0,0,1,0,1,53,0,53
efaf9da15ed1b79550de5c73f53132d5a3f84190,Activiti,0,0,0,4,2,2,0,0,0,9,0,1,2,0,0,0,0,0,0,7,1,1,11,5,0,0,3,1,1,6,2,0,0,0,0,0,4,1,3,58,4,54
