id_commit,sha1,date_time,parent,type_branch,id_merge_commit,name,sha1_merge_commit
133292,76f8fe5484a86007ef9c570ed98096d1dbb29599,2012-06-28 09:07:14,65b45dfa6b6a823dc76a5d1b82af05ff63052fda,1,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133293,0dbfb1f37e4a4082850959c0b7d44eb79643d6bb,2012-07-02 08:18:44,76f8fe5484a86007ef9c570ed98096d1dbb29599,1,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133294,cd79caededb9087537fb6846ba1241ca792456e1,2012-07-02 11:34:08,0dbfb1f37e4a4082850959c0b7d44eb79643d6bb,1,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133296,f8f593ae8ef32b782381f85c2ef849bbd512a397,2012-07-03 04:41:11,cd79caededb9087537fb6846ba1241ca792456e1,1,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133306,2eb5ca44225507a6d32e6dbd3636091e18326fe5,2012-07-04 11:36:14,f8f593ae8ef32b782381f85c2ef849bbd512a397,1,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133311,2ce163bea1c7510061a7aee9d6d778039368caff,2012-07-05 11:28:37,2eb5ca44225507a6d32e6dbd3636091e18326fe5,1,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133319,be858fccb9df903fe968a8368df616f437a86b37,2012-07-06 08:16:37,2ce163bea1c7510061a7aee9d6d778039368caff,1,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133320,f1a6334c9235bed9b224fe7b9eb315edca368d0e,2012-07-06 08:30:37,be858fccb9df903fe968a8368df616f437a86b37,1,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133288,b4c09343342331b7aa4af7ef5480e4d25c2a79e4,2012-06-26 13:28:38,5cb2bd89f7057892e77b6884ffbd71cc7dea66e4,2,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
133291,f1602241ee6080a2b9e6ed6b75098200f883f1e4,2012-06-27 12:27:57,b4c09343342331b7aa4af7ef5480e4d25c2a79e4,2,133321,zaproxy,9f5daa44fff9395e77fb92acf2a9fe25ee79c122
