sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
06504e544c3dc6e640dd50cf52920e127859adf1,closure-compiler,0,0,0,3,2,6,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5,0,19,19,0
0b32d5dc8043be1c761524a24295409574b52280,closure-compiler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e55687837c27d2d40a1975b9949561015b8f909,closure-compiler,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2
3a173db9fbe5a8f14c14321a757efa604cef5d86,closure-compiler,0,0,5,5,4,7,0,0,0,13,0,0,6,2,1,0,0,0,3,0,2,1,2,0,0,0,4,0,7,3,14,0,0,0,0,0,8,7,1,74,72,2
1cb45e0677e295c96ed51364ffbc01c1ac953c09,closure-compiler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87a22606a1db983b8f895103ffa875a5837c644c,closure-compiler,0,78,69,0,0,0,0,0,0,7,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,9,0,0,0,0,0,15,15,0,26,26,0
00e866d00165234c0cb92519fa257d397e16ffee,closure-compiler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,2,2,0
bfe0bb5df8d75dd4a20659b6296e94d5fdbc2df2,closure-compiler,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,3,3,0,14,14,0
b951a2eeea53ef3ed18b5622d4ab06a1d35e3a63,closure-compiler,0,0,0,30,15,24,0,5,0,28,0,0,16,6,6,0,0,0,24,3,30,3,3,3,0,0,10,0,26,18,24,0,0,0,0,0,41,41,0,274,274,0
440748ea66d0bb12ed4fdaad15054a6ac8dc14cc,closure-compiler,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,7,0,8,8,0
793aa187294aaed276ea3e3ae2e6d2988eceaae4,closure-compiler,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,0,0,0,6,3,3,14,7,7
cb8e475631093ddac713817e378b3536bfc88fe1,closure-compiler,3,5,17,11,1,1,0,1,0,10,0,0,5,2,0,0,0,0,3,2,9,1,0,0,0,0,4,3,5,5,7,0,2,0,0,0,37,36,1,72,72,0
698546f9335258e04f35efa7cfc835e0c74df080,closure-compiler,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,8,8,0
1dccc1adcad799a1688d7f3ae45eea865d9e54fe,closure-compiler,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492ac32ffeb18afc0285be7da67eabdc12b75f7f,closure-compiler,30,21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,7,6,1,8,8,0
ade924afac8054eaeb03e8e7dc83172acf72fe08,closure-compiler,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833ff50bb723bd0c48c6679386e4a224b1c16230,closure-compiler,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,8,0,8
bad1e2bb0ca77b8cb11c1b53683bac7839734f66,closure-compiler,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,8,8,0
f53e00493bfae3892a2807c743e37312b81357ae,closure-compiler,47,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8,8,0,13,13,0
86fd9333ebb7d851c56d080501554e9c213f2079,closure-compiler,0,35,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,0,4,4,0
f62c6cca5c7101cca2d9ef48a6e5d7d944feb7cb,closure-compiler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0c4281fc16767c05105059d8c8bc3597515b98e,closure-compiler,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d906faa04eb691ab6049e4e531c071f6f2383cf,closure-compiler,0,7449,7449,1,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,42,0,0,0,0,0,0,0,16,1,15,69,31,38
eb2eff8bc55185fdc209561609a052536c4ac108,closure-compiler,1,1,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3,28,0,0,0,0,0,0,0,21,21,0,44,44,0
e66b9d2a3111f3d40c1b3316f2060ae07ea56906,closure-compiler,36,62,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,4,1,3,10,1,9
bac769b36e2de914482ac628c828a4f0afdc3473,closure-compiler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8938683fad763374885a4c593d036ecf86e95f4,closure-compiler,54,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,4,3,1,5,2,3
dae748d7faa9f5078cec0ab5d62bfa0304065746,closure-compiler,14,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,4,2,2,9,7,2
d2b66b84ce42be30804ae8796025e93f4e9ef54e,closure-compiler,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,3,3,0,8,8,0
0ca530040a6fd2733cd0de02d41bcd7ffbdeaadc,closure-compiler,49,60,0,6,0,0,0,0,0,0,0,0,0,10992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,3,3,11002,10996,6
68b87f75eba4326e7843ef97916157f0eecde664,closure-compiler,0,0,0,9,1,0,0,0,0,2,0,0,0,11074,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,4,3,0,0,0,0,0,9,9,0,11105,11105,0
114fff43e4b497594f54f7735fa7cf8e0ad541cf,closure-compiler,49,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c7d6a84b1acb90778e82244b88f966b951fa441,closure-compiler,12,10,0,27,21,37,0,3,0,28,0,0,7,89,1,0,0,0,1,9,167,0,0,0,0,0,26,8,81,47,21,0,0,0,0,0,105,105,0,573,573,0
5ee169ba14f8c4784385ae2e07c2fd70e60e248e,closure-compiler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,3,3,0,9,9,0
4c976aacdfc4bab3ea78f00f44ccd2e45103d105,closure-compiler,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,8,8,0
342f7fc6b7c016570921cbc7886d7a613636ffb6,closure-compiler,22,15,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,3,2,185,183,2
6f2a5f6b0e5c2c19c31e6005f40f0698ecef75ab,closure-compiler,5,4,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,3,3,0,190,190,0
3a9a77c0b4d4681ff7f4f5ca5753eae46d3cfaea,closure-compiler,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,5,2,3
384a14d96c563074f50fc6085cb727b3a5d08586,closure-compiler,1,2,0,4,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,1,2,15,9,6
f530de7af5ef221b2bfcc1bd6ee266bbfebe2a8e,closure-compiler,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
42acd122c4951a4b35c9f7d1ba10bba4c61a3b00,closure-compiler,785,4,0,0,0,0,0,0,0,4,4,0,1,2,0,0,0,0,0,7,0,0,6,4,9,8,0,0,4,0,0,0,1,0,0,0,12,9,3,50,42,8
0b863439a716cc0c3ec0b800a4082f88b3ec8ffb,closure-compiler,0,0,0,0,1,0,0,1,0,4,4,0,1,2,0,0,0,0,2,7,2,0,6,4,9,8,0,0,5,0,0,0,1,0,0,0,5,5,0,57,57,0
5f0ce35c6ccf72ffcda8bf28b8ab155b7de04b59,closure-compiler,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,11,0
146bf84f2156dbc6f7409f816f03a686c97c4048,closure-compiler,403,365,0,8,1,0,0,0,0,2,2,0,0,38,0,0,0,0,0,0,2,0,1,0,4,4,3,1,9,3,7,0,0,0,0,0,9,9,0,85,85,0
b11b8db860c53ee5994e31494ba4ee1161c4d352,closure-compiler,3,3,0,8,3,8,0,0,0,0,0,0,3,1,1,1,0,0,0,0,2,0,0,0,0,0,5,0,13,10,5,0,0,0,0,0,15,15,0,60,60,0
836a59a3ef1180e105cc79d9e81809772f0f1cbd,closure-compiler,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3c9c837812fe092db1cc9fbb7f54e83767cb04a5,closure-compiler,1,1,0,7,6,13,0,0,0,3,0,0,1,4,1,1,0,0,3,0,7,2,0,0,0,0,5,0,14,10,8,0,0,0,0,0,19,19,0,85,85,0
e691514c6e59e8c42174c42d0845585075b64685,closure-compiler,0,0,12,5,5,5,0,2,0,2,0,0,3,0,0,1,0,0,1,0,6,3,0,0,0,0,7,3,14,8,3,0,0,0,0,0,26,5,21,68,7,61
b8b0dd5bfde8428cf2a61d6724130cf0766e20b8,closure-compiler,17,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,7,7,0,12,12,0
1a48734d08f2016cd405afec32260a98953cac35,closure-compiler,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,9,9,0
7f85dce473b854126ae06f529f33a0dd2d1241bc,closure-compiler,67,49,22,14,58,9,0,4,0,7,0,2,5,3,0,1,0,0,1,1,10,3,2,59,4,126,10,8,18,44,5,0,0,0,0,0,20,18,2,394,323,71
b7e48c61e416b93a179dcbe2e3cbe0b9fff21627,closure-compiler,111,50,2,7,10,79,0,3,0,1,0,0,3,0,0,1,0,0,2,1,6,3,0,0,0,0,7,1,17,7,3,0,0,0,0,0,33,32,1,151,146,5
445d45330b7755db6556d48f131f17583f91406a,closure-compiler,90,131,0,11,13,81,0,3,0,2,0,0,4,0,0,1,0,0,3,1,6,3,0,0,0,0,13,2,20,12,6,0,0,0,0,0,7,7,0,181,181,0
